PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,EPRTRAnnexIMainActivity,FacilityInspireId,facilityName,city,Longitude,Latitude,addressConfidentialityReason,wasteTreatment,wasteClassification,wasteTransfers,confidentialityReason
2026/02/13,Norway,2015.0,2.0,Production and processing of metals,2(e)(i),NO.EEA/1824.0013.01.FACILITY,Alcoa Mosjøen,Mosjøen,13.1902637,65.8471146,,Disposal,NONHW,3730.0,
2026/02/13,Denmark,2009.0,3.0,Mineral industry,3(e),DK.CAED/000105785.FACILITY,ARDAGH GLASS HOLMEGAARD A/S,Holmegaard,11.816781014723745,55.286522160169966,,Disposal,HW,469.0,
2026/02/13,Sweden,2009.0,9.0,Other activities,9(b),SE.CAED/10019213.Facility,Elmo Sweden AB,SVENLJUNGA,13.11502,57.49226,,Disposal,NONHW,70.3,
2026/02/13,Sweden,2009.0,2.0,Production and processing of metals,2(a),SE.CAED/10024476.Facility,LKAB - Malmbergsgruvan,Malmberget,20.70867,67.19643,,Disposal,HW,165.0,
2026/02/13,Norway,2012.0,4.0,Chemical industry,4(a)(viii),NO.EEA/0814.0021.01.FACILITY,INEOS BAMBLE AS,STATHELLE,9.62293,59.08227,,Disposal,HW,99.8,
2026/02/13,Sweden,2022.0,4.0,Chemical industry,4(a)(i),SE.CAED/10020500.Facility,Akzo Nobel Adhesives AB,KRISTINEHAMN,14.07344,59.31168,,Disposal,HW,218.0,
2026/02/13,Sweden,2022.0,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),SE.CAED/10018186.Facility,Kiviks Musteri AB,KIVIK,14.26843,55.67358,,Recovery,HW,3.4,
2026/02/13,Denmark,2016.0,4.0,Chemical industry,4(d),DK.CAED/000106077.FACILITY,FMC (Cheminova A/S),Harboøre,8.20118920097831,56.656991226925655,,Disposal,NONHW,9090.0,
2026/02/13,Norway,2012.0,5.0,Waste and wastewater management,5(b),NO.EEA/0106.0048.01.FACILITY,FREVAR - Forbrenningsanlegget,Gamle Fredrikstad,10.9671888,59.18537,,Disposal,HW,1120.0,
2026/02/13,Sweden,2007.0,2.0,Production and processing of metals,2(f),SE.CAED/10015299.Facility,Proton Finishing Hillerstorp AB,HILLERSTORP,13.89295,57.32163,,Disposal,HW,272.0,
2026/02/13,Denmark,2019.0,1.0,Energy sector,1(c),DK.CAED/000057740.FACILITY,Helsingør Kraftvarmeværk,Helsingør,12.557803568163235,56.0201289426011,,Disposal,HW,1.2,
2026/02/13,Sweden,2020.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10022175.Facility,Vallviks Bruk,VALLVIK,17.18282,61.18825,,Disposal,HW,1.5,
2026/02/13,Norway,2010.0,1.0,Energy sector,1(c),NO.EEA/1146.0006.01.FACILITY,Naturkraft Kårstø,Tysværvåg,5.517933,59.27447,,Recovery,HW,7.45,
2026/02/13,Sweden,2015.0,5.0,Waste and wastewater management,5(d),SE.CAED/10013901.Facility,Högbytorps avfallsanläggning,BRO,17.61935,59.54698,,Recovery,NONHW,77000.0,
2026/02/13,Denmark,2023.0,5.0,Waste and wastewater management,5(b),DK.CAED/000105368.FACILITY,Maabjerg Energy Center – BioHeat & Power A/S,Holstebro,8.617716425405005,56.39536700680778,,Disposal,HW,11.173,
2026/02/13,Sweden,2015.0,2.0,Production and processing of metals,2(e)(ii),SE.CAED/10017772.Facility,Befesa Circular Alloys Sweden,LANDSKRONA,12.83922,55.85738,,Recovery,HW,15650.0,
2026/02/13,Sweden,2024.0,5.0,Waste and wastewater management,5(a),SE.CAED/10014114.Facility,Tysslinge Återvinning Södertälje AB,Södertälje,17.72555,59.16225,,Recovery,NONHW,35553.0,
2026/02/13,Sweden,2018.0,4.0,Chemical industry,4(b)(v),SE.CAED/10017515.Facility,Johnson Matthey Formox AB,PERSTORP,13.38469,56.12651,,Disposal,HW,5.14,
2026/02/13,Sweden,2018.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10024718.Facility,SCA Munksunds pappersbruk,PITEÅ,21.50386,65.27232,,Recovery,HW,127.0,
2026/02/13,Denmark,2007.0,5.0,Waste and wastewater management,5(b),DK.CAED/000105754.FACILITY,Kredsløb Energianlæg Skanderborg,Skanderborg,9.943225277695278,56.05186236469253,,Disposal,HW,1730.0,
2026/02/13,Sweden,2013.0,4.0,Chemical industry,4(b)(i),SE.CAED/10014518.Facility,Gimoverken,GIMO,18.18833,60.18025,,Recovery,HW,371.0,
2026/02/13,Sweden,2022.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10022062.Facility,Gävle bruk,GÄVLE,17.26746,60.6811,,Disposal,HW,265.0,
2026/02/13,Denmark,2021.0,4.0,Chemical industry,4(e),DK.CAED/000104838.FACILITY,Syntese A/S,Hvidovre,12.479041146895412,55.61134927290379,,Disposal,NONHW,28872.0,
2026/02/13,Sweden,2011.0,5.0,Waste and wastewater management,5(d),SE.CAED/10024000.Facility,Degermyran depon.anläggning,SKELLEFTEÅ,21.03443,64.77057,,Disposal,HW,764.0,
2026/02/13,Sweden,2016.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10022175.Facility,Vallviks Bruk,VALLVIK,17.18282,61.18825,,Disposal,HW,2.0,
2026/02/13,Sweden,2007.0,4.0,Chemical industry,4(e),SE.CAED/10014078.Facility,ASTRAZENECA SNÄCKVIKEN,SÖDERTÄLJE,17.62079,59.20379,,Disposal,HW,724.0,
2026/02/13,Sweden,2021.0,5.0,Waste and wastewater management,5(d),SE.CAED/10018876.Facility,Månsemyrs deponi- och återvinning,HENÅN,11.5037,58.16419,,Recovery,HW,1050.0,
2026/02/13,Sweden,2010.0,9.0,Other activities,9(c),SE.CAED/10015489.Facility,Schur Pack Sweden AB,JÖNKÖPING,14.16445,57.68793,,Recovery,NONHW,2010.0,
2026/02/13,Denmark,2023.0,2.0,Production and processing of metals,2(f),DK.CAED/000106635.FACILITY,A/S HAI Horsens,Horsens,9.817063574640583,55.859237088614016,,Recovery,HW,58.179,
2026/02/13,Sweden,2012.0,5.0,Waste and wastewater management,5(d),SE.CAED/10019001.Facility,Sörmossens avfallsupplag,BOHUS,12.04814,57.84602,,Recovery,NONHW,2810.0,
2026/02/13,Sweden,2009.0,2.0,Production and processing of metals,2(d),SE.CAED/10021002.Facility,Baettr Guldsmedshyttan AB,GULDSMEDSHYTTAN,15.10756,59.69707,,Recovery,HW,35.8,
2026/02/13,Norway,2013.0,3.0,Mineral industry,3(a),NO.EEA/0000.0090.01.FACILITY,Goliat,Sandnes,22.3188038,71.2882843,,Recovery,HW,1120.0,
2026/02/13,Sweden,2024.0,2.0,Production and processing of metals,2(d),SE.CAED/10016519.Facility,Xylem Water Solutions AB (fd Flygt),EMMABODA,15.56251,56.62276,,Recovery,HW,288.954,
2026/02/13,Sweden,2018.0,5.0,Waste and wastewater management,5(b),SE.CAED/10019386.Facility,Sävenäs,GÖTEBORG,12.05243,57.73201,,Recovery,HW,65.0,
2026/02/13,Denmark,2021.0,1.0,Energy sector,1(c),DK.CAED/000095432.FACILITY,HOFOR - Amagerværket,København S,12.626106879399748,55.68459741582288,,Recovery,HW,8764.721,
2026/02/13,Norway,2010.0,3.0,Mineral industry,3(a),NO.EEA/0000.0054.01.FACILITY,Skarv,Stavanger,7.654019,65.73843,,Recovery,HW,8140.0,
2026/02/13,Sweden,2015.0,4.0,Chemical industry,4(b)(i),SE.CAED/10018983.Facility,Nouryon Pulp and Performance Chemicals AB (Eka),BOHUS,12.01023,57.85332,,Disposal,HW,1480.0,
2026/02/13,Sweden,2010.0,5.0,Waste and wastewater management,5(b),SE.CAED/10018458.Facility,Kristinehedsverket,HALMSTAD,12.90604,56.69214,,Disposal,NONHW,42900.0,
2026/02/13,Sweden,2021.0,4.0,Chemical industry,4(e),SE.CAED/10019737.Facility,Bohus Biotech AB,STRÖMSTAD,11.17648,58.93084,,Recovery,HW,252.0,
2026/02/13,Denmark,2014.0,5.0,Waste and wastewater management,5(b),DK.EEA/224.FACILITY,TAS I/S - Affaldsforbrændingsanlæg,Kolding             ,9.44638482498318,55.5116119086257,,Disposal,HW,3910.0,
2026/02/13,Sweden,2016.0,4.0,Chemical industry,4(a)(i),SE.CAED/10018832.Facility,Borealis Krackeranl.,STENUNGSUND,11.82554,58.08325,,Disposal,HW,2100.0,
2026/02/13,Denmark,2022.0,8.0,Animal and vegetable products from the food and beverage sector,8(b)(i),DK.CAED/000101006.FACILITY,TripleNine Thyborøn A/S,Thyborøn,8.219700651475529,56.69904949260843,,Disposal,HW,1.04,
2026/02/13,Denmark,2009.0,9.0,Other activities,9(c),DK.EEA/6651.FACILITY,HARDI INTERNATIONAL A/S,Nørre Alslev        ,11.8902070785429,54.9024455292021,,Disposal,HW,300.0,
2026/02/13,Norway,2010.0,2.0,Production and processing of metals,2(e)(i),NO.EEA/192328.FACILITY,Elkem Thamshavn,Orkanger,9.894434,63.32585,,Disposal,NONHW,5280.0,
2026/02/13,Sweden,2010.0,5.0,Waste and wastewater management,5(b),SE.EEA/1780-1028.FACILITY,Avfallsvärmeverket Heden (se 1780-1118),KARLSTAD,13.57016954,59.38624724,,Recovery,HW,1.0,
2026/02/13,Denmark,2008.0,4.0,Chemical industry,4(a),DK.EEA/5255.FACILITY,SCANFLAVOUR A/S,Møldrup             ,9.50390667101843,56.6180689484777,,Recovery,NONHW,11200.0,
2026/02/13,Denmark,2019.0,1.0,Energy sector,1(c),DK.CAED/000082948.FACILITY,Ørsted Asnæsværket,Kalundborg,11.079610019681116,55.659724727218695,,Disposal,HW,6.0,
2026/02/13,Sweden,2007.0,2.0,Production and processing of metals,2(d),SE.CAED/10020573.Facility,Arvika Gjuteri AB,ARVIKA,12.63472,59.644,,Disposal,HW,43.0,
2026/02/13,Sweden,2010.0,4.0,Chemical industry,4(b)(v),SE.CAED/10022400.Facility,NORDIC CARBIDE Karbidfabriken Stockvik,SUNDSVALL,17.36672,62.33488,,Recovery,HW,0.6,
2026/02/13,Denmark,2015.0,5.0,Waste and wastewater management,5(c),DK.EEA/7926.FACILITY,RGS 90 A/S Balle,Balle,10.834776175451,56.3008520489124,,Recovery,HW,2440.0,
2026/02/13,Sweden,2009.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10021814.Facility,STORA ENSO FORS AB,FORS,16.31202,60.20553,,Recovery,NONHW,40500.0,
2026/02/13,Sweden,2019.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10017446.Facility,Nymölla bruk,NYMÖLLA,14.47983,56.04379,,Recovery,HW,53.0,
2026/02/13,Sweden,2022.0,5.0,Waste and wastewater management,5(d),SE.CAED/10022424.Facility,NG Nordic Sundsvall,SUNDSVALL,17.33085,62.32325,,Disposal,NONHW,19300.0,
2026/02/13,Norway,2013.0,3.0,Mineral industry,3(c)(i),NO.EEA/0805.0028.01.FACILITY,Norcem Brevik,Brevik,9.68933,59.06192,,Disposal,HW,4.0,
2026/02/13,Denmark,2007.0,2.0,Production and processing of metals,2(f),DK.EEA/7325.FACILITY,CHEMBO PRODUCTION LTD. A/S,Kvistgård,12.4980471933105,55.9935775819968,,Disposal,HW,8.0,
2026/02/13,Sweden,2015.0,4.0,Chemical industry,4(a)(viii),SE.CAED/10018831.Facility,Inovyn Sverige AB,STENUNGSUND,11.8121,58.08192,,Recovery,HW,212.0,
2026/02/13,Norway,2008.0,3.0,Mineral industry,3(a),NO.EEA/0000.0035.02.FACILITY,Balder,Stavanger,2.3858,59.1909943,,Disposal,HW,3.99,
2026/02/13,Sweden,2010.0,2.0,Production and processing of metals,2(c)(i),SE.CAED/10021742.Facility,SSAB EMEA AB,BORLÄNGE,15.4512,60.4906,,Recovery,NONHW,3230.0,
2026/02/13,Denmark,2018.0,1.0,Energy sector,1(c),DK.CAED/000065335.FACILITY,Københavns Lufthavns Varmecentral KLC2,Kastrup,12.678000317437697,55.62692906585359,,Disposal,HW,3.0,
2026/02/13,Norway,2009.0,2.0,Production and processing of metals,2(f),NO.EEA/0529.0007.01.FACILITY,Hydal Aluminium Profiler AS Raufoss,Raufoss,10.6071386,60.7363434,,Recovery,HW,0.143,
2026/02/13,Sweden,2009.0,1.0,Energy sector,1(c),SE.CAED/10014052.Facility,HÄSSELBYVERKET,HÄSSELBY,17.82521,59.36258,,Recovery,HW,15.8,
2026/02/13,Sweden,2023.0,2.0,Production and processing of metals,2(f),SE.CAED/10016634.Facility,SCANIA HYTTER,OSKARSHAMN,16.42988,57.25723,,Recovery,NONHW,18711.891,
2026/02/13,Denmark,2009.0,6.0,Paper and wood production and processing,6(a),DK.EEA/1122.FACILITY,DALUM PAPIR A/S,Odense SV,10.3767365303256,55.3616284210846,,Disposal,NONHW,991.0,
2026/02/13,Sweden,2015.0,5.0,Waste and wastewater management,5(d),SE.CAED/10017880.Facility,NSR återvinningsanläggning Helsingborg,HELSINGBORG,12.76602,56.06926,,Recovery,NONHW,395000.0,
2026/02/13,Denmark,2024.0,4.0,Chemical industry,4(e),DK.CAED/000095446.FACILITY,Novo Nordisk Hillerød,Hillerød,12.284016311381846,55.91585904574679,,Recovery,NONHW,0.0,
2026/02/13,Sweden,2021.0,5.0,Waste and wastewater management,5(d),SE.CAED/10019001.Facility,Sörmossens avfallsupplag,BOHUS,12.04814,57.84602,,Disposal,HW,12.0,
2026/02/13,Norway,2011.0,5.0,Waste and wastewater management,5(c),NO.EEA/0624.0015.01.FACILITY,Hellik Teigen avd. Hokksund,Hokksund,9.937474,59.76205,,Recovery,NONHW,5070.0,
2026/02/13,Sweden,2019.0,8.0,Animal and vegetable products from the food and beverage sector,8(b),SE.CAED/10017607.Facility,Atria Sverige AB,MALMÖ,13.05445,55.55595,,Recovery,HW,2.25,
2026/02/13,Sweden,2017.0,6.0,Paper and wood production and processing,6(b),SE.CAED/10019974.Facility,Katrinefors Bruk,MARIESTAD,13.82989,58.70171,,Disposal,HW,10.7,
2026/02/13,Sweden,2018.0,3.0,Mineral industry,3(a),SE.CAED/10020870.Facility,Zinkgruvan Mining AB,ZINKGRUVAN,15.10848,58.81322,,Recovery,HW,161.0,
2026/02/13,Sweden,2007.0,4.0,Chemical industry,4(a),SE.CAED/10022355.Facility,Nouryon Surface Chemistry AB,Sundsvall,17.35454,62.33314,,Recovery,HW,113.0,
2026/02/13,Sweden,2016.0,5.0,Waste and wastewater management,5(d),SE.CAED/10021206.Facility,Gryta avfallsanläggning,Västerås,16.54427,59.66614,,Recovery,HW,1.0,
2026/02/13,Sweden,2010.0,5.0,Waste and wastewater management,5(b),SE.CAED/10019386.Facility,Sävenäs,GÖTEBORG,12.05243,57.73201,,Disposal,NONHW,24100.0,
2026/02/13,Norway,2010.0,3.0,Mineral industry,3(c)(i),NO.EEA/0805.0028.01.FACILITY,Norcem Brevik,Brevik,9.68933,59.06192,,Recovery,HW,50.7,
2026/02/13,Sweden,2022.0,2.0,Production and processing of metals,2(f),SE.CAED/10015805.Facility,Hydro Extrusion Sweden AB Brogårdsfabriken,VETLANDA,15.0747,57.41469,,Disposal,NONHW,309.0,
2026/02/13,Denmark,2007.0,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106349.FACILITY,Danish Crown A/S - Rønne,Rønne,14.703829500060491,55.11227135528969,,Disposal,HW,3.0,
2026/02/13,Sweden,2015.0,1.0,Energy sector,1(c),SE.CAED/10013688.Facility,VILUNDAVERKET,UPPLANDS VÄSBY,17.89841,59.51434,,Recovery,HW,0.881,
2026/02/13,Sweden,2021.0,5.0,Waste and wastewater management,5(d),SE.CAED/10020433.Facility,Djupdalens avfallsupplag,KARLSTAD,13.50437,59.44796,,Recovery,HW,684.0,
2026/02/13,Denmark,2016.0,9.0,Other activities,9(b),DK.EEA/5246.FACILITY,SCAN-HIDE A.M.B.A.,Vester Skerninge,10.4411637841412,55.0718429190176,,Recovery,NONHW,25370.0,
2026/02/13,Norway,2017.0,3.0,Mineral industry,3(a),NO.EEA/0000.0030.01.FACILITY,Alvheim,Stavanger,1.996792,59.5669174,,Disposal,HW,8.12,
2026/02/13,Sweden,2009.0,2.0,Production and processing of metals,2(b),SE.CAED/10021606.Facility,OVAKO BAR AB,SMEDJEBACKEN,15.41282,60.13636,,Recovery,NONHW,11500.0,
2026/02/13,Sweden,2016.0,2.0,Production and processing of metals,2(f),SE.CAED/10015301.Facility,Swedecote AB Götarp,ÅSENHÖGA,13.7521,57.39108,,Recovery,HW,45.2,
2026/02/13,Norway,2017.0,3.0,Mineral industry,3(a),NO.EEA/0000.0062.01.FACILITY,Oseberg Øst,Stavanger,2.933486,60.699955,,Recovery,HW,6480.0,
2026/02/13,Sweden,2012.0,6.0,Paper and wood production and processing,6(a),SE.EEA/0680-128.FACILITY,SCA Hygiene Products AB,JÖNKÖPING,14.15971143,57.77390088,,Recovery,NONHW,13800.0,
2026/02/13,Denmark,2009.0,5.0,Waste and wastewater management,5(a),DK.EEA/9557.FACILITY,DJURSLANDS KLOAKSERVICE APS,Trustrup            ,10.7603063325533,56.3586443270954,,Recovery,HW,355.0,
2026/02/13,Sweden,2016.0,1.0,Energy sector,1(c),SE.CAED/10024480.Facility,Gällivare Energi AB,GÄLLIVARE,20.64545,67.14853,,Disposal,HW,18.5,
2026/02/13,Sweden,2020.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10022449.Facility,Mondi Dynäs AB,VÄJA,17.7151,62.97543,,Recovery,HW,18.1,
2026/02/13,Norway,2007.0,8.0,Animal and vegetable products from the food and beverage sector,8(a),NO.EEA/0704.0079.01.FACILITY,NORTURA Tønsberg,Sem,10.3484154,59.296093,,Recovery,NONHW,10600.0,
2026/02/13,Sweden,2022.0,1.0,Energy sector,1(c),SE.CAED/10014938.Facility,Finspångs Värmeverk,FINSPÅNG,15.80689,58.69802,,Disposal,HW,1330.0,
2026/02/13,Sweden,2017.0,2.0,Production and processing of metals,2(f),SE.CAED/10016634.Facility,SCANIA HYTTER,OSKARSHAMN,16.42988,57.25723,,Recovery,NONHW,19000.0,
2026/02/13,Sweden,2013.0,4.0,Chemical industry,4(b)(i),SE.CAED/10018983.Facility,Nouryon Pulp and Performance Chemicals AB (Eka),BOHUS,12.01023,57.85332,,Disposal,HW,34.0,
2026/02/13,Sweden,2014.0,5.0,Waste and wastewater management,5(d),SE.CAED/10015541.Facility,Miljöhantering i Jönköping,JÖNKÖPING,14.27742,57.68512,,Recovery,HW,1190.0,
2026/02/13,Sweden,2016.0,4.0,Chemical industry,4(b)(i),SE.CAED/10018983.Facility,Nouryon Pulp and Performance Chemicals AB (Eka),BOHUS,12.01023,57.85332,,Recovery,NONHW,2590.0,
2026/02/13,Sweden,2015.0,2.0,Production and processing of metals,2(f),SE.CAED/10021123.Facility,Ovako Hallstahammar AB,HALLSTAHAMMAR,16.21429,59.61696,,Disposal,HW,112.0,
2026/02/13,Denmark,2018.0,5.0,Waste and wastewater management,5(a),DK.CAED/000105733.FACILITY,Fortum Waste Solutions A/S,Nyborg,10.813663958426533,55.30361417134788,,Disposal,NONHW,20774.4,
2026/02/13,Sweden,2024.0,2.0,Production and processing of metals,2(e)(ii),SE.CAED/10016482.Facility,International Aluminium Casting Hultsfred AB,HULTSFRED,15.83523,57.50839,,Disposal,HW,246.62,
2026/02/13,Sweden,2016.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10022062.Facility,Gävle bruk,GÄVLE,17.26746,60.6811,,Disposal,NONHW,36100.0,
2026/02/13,Sweden,2009.0,4.0,Chemical industry,4(b)(v),SE.CAED/10017515.Facility,Johnson Matthey Formox AB,PERSTORP,13.38469,56.12651,,Recovery,HW,4.621,
2026/02/13,Sweden,2010.0,9.0,Other activities,9(c),SE.CAED/10017692.Facility,GPI Flexibles AB,LUND,13.16827,55.69636,,Recovery,NONHW,3470.0,
2026/02/13,Sweden,2018.0,5.0,Waste and wastewater management,5(d),SE.CAED/10018317.Facility,Hässleholms Kretsloppscenter,HÄSSLEHOLM,13.70851,56.1978,,Disposal,NONHW,24300.0,
2026/02/13,Denmark,2024.0,1.0,Energy sector,1(c),DK.CAED/000057740.FACILITY,Helsingør Kraftvarmeværk,Helsingør,12.557803568163235,56.0201289426011,,Disposal,NONHW,8.73,
2026/02/13,Sweden,2023.0,5.0,Waste and wastewater management,5(b),SE.CAED/10014721.Facility,Kraftvärmeverket i Katrineholm,KATRINEHOLM,16.18368,58.99896,,Disposal,NONHW,3.248,
2026/02/13,Sweden,2021.0,5.0,Waste and wastewater management,5(b),SE.CAED/10014984.Facility,Gärstadverket,LINKÖPING,15.65453,58.43668,,Disposal,HW,1430.0,
2026/02/13,Denmark,2009.0,8.0,Animal and vegetable products from the food and beverage sector,8(b),DK.EEA/9537.FACILITY,ANDELSKARTOFFELMELSFABRIKKEN MIDTJYLLAND A.M.B.A.,Brande              ,9.10502755021278,55.9546836545429,,Recovery,NONHW,7520.0,
2026/02/13,Denmark,2011.0,6.0,Paper and wood production and processing,6(b),DK.CAED/000104482.FACILITY,Brødrene Hartmann A/S,Tønder,8.852227565487073,54.9267295278619,,Recovery,HW,0.5,
2026/02/13,Norway,2011.0,6.0,Paper and wood production and processing,6(a),NO.EEA/0101.0031.01.FACILITY,Norske Skog Saugbrugs,Halden,11.402339,59.12504,,Recovery,NONHW,88400.0,
2026/02/13,Norway,2007.0,3.0,Mineral industry,3(a),NO.EEA/0000.0044.02.FACILITY,Brage,Stavanger,3.045078,60.5420074,,Disposal,HW,105.0,
2026/02/13,Denmark,2021.0,1.0,Energy sector,1(c),DK.CAED/000107131.FACILITY,VEKS Køge Kraftvarmeværk (KKV),Køge,12.190533729161128,55.46150811632313,,Disposal,NONHW,0.15,
2026/02/13,Sweden,2022.0,5.0,Waste and wastewater management,5(d),SE.CAED/10019001.Facility,Sörmossens avfallsupplag,BOHUS,12.04814,57.84602,,Recovery,NONHW,4930.0,
2026/02/13,Sweden,2007.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10018336.Facility,Hylte Paper AB,HYLTEBRUK,13.23512,56.99926,,Disposal,NONHW,53100.0,
2026/02/13,Denmark,2015.0,1.0,Energy sector,1(c),DK.CAED/000097993.FACILITY,SILKEBORG VARME A/S,Silkeborg,9.559858672064836,56.20071512109326,,Disposal,HW,0.076,
2026/02/13,Denmark,2012.0,5.0,Waste and wastewater management,5(d),DK.EEA/6400.FACILITY,Vejle AffaldGenbrug,Vejle               ,9.49425618956246,55.7149976526436,,Recovery,NONHW,95800.0,
2026/02/13,Sweden,2023.0,5.0,Waste and wastewater management,5(d),SE.CAED/10016123.Facility,Äskya avfallsanläggning,ÄLMHULT,14.16084,56.56181,,Recovery,NONHW,8764.0,
2026/02/13,Denmark,2024.0,4.0,Chemical industry,4(e),DK.CAED/000106227.FACILITY,Novo Nordisk A/S Kalundborg,Kalundborg,11.120720314030937,55.67076245284729,,Disposal,NONHW,0.0,
2026/02/13,Denmark,2013.0,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106345.FACILITY,Danish Crown A/S - Herning,Herning,8.982234602012426,56.13338212441042,,Disposal,NONHW,471.0,
2026/02/13,Denmark,2022.0,1.0,Energy sector,1(c),DK.CAED/000104564.FACILITY,Bornholms El-Produktion  A/S,Rønne,14.696953571322682,55.09257940186515,,Disposal,NONHW,6.64,
2026/02/13,Sweden,2011.0,4.0,Chemical industry,4(a)(i),SE.CAED/10018832.Facility,Borealis Krackeranl.,STENUNGSUND,11.82554,58.08325,,Disposal,HW,1450.0,
2026/02/13,Sweden,2018.0,1.0,Energy sector,1(c),SE.CAED/10013790.Facility,SÄBYVERKET,JÄRFÄLLA,17.84691,59.42785,,Recovery,HW,13.3,
2026/02/13,Sweden,2009.0,1.0,Energy sector,1(c),SE.CAED/10014055.Facility,VÄRTAVERKET,STOCKHOLM,18.1033,59.35339,,Recovery,HW,186.0,
2026/02/13,Denmark,2014.0,4.0,Chemical industry,4(e),DK.EEA/4418.FACILITY,Novo Nordisk A/S,Kalundborg          ,11.1214459053295,55.6711893776739,,Disposal,HW,12000.0,
2026/02/13,Norway,2009.0,5.0,Waste and wastewater management,5(b),NO.EEA/1201.0113.01.FACILITY,BIR Avfallsenergi,Bergen,5.31782,60.2826,,Recovery,NONHW,2680.0,
2026/02/13,Denmark,2024.0,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106345.FACILITY,Danish Crown A/S - Herning,Herning,8.982234602012426,56.13338212441042,,Recovery,NONHW,9453.0,
2026/02/13,Sweden,2009.0,4.0,Chemical industry,4(a)(i),SE.CAED/10013858.Facility,Kemetyl AB,HANINGE,18.11553,59.14054,,Disposal,HW,346.0,
2026/02/13,Denmark,2021.0,2.0,Production and processing of metals,2(f),DK.CAED/000071221.FACILITY,Dan-Color A/S,Them,9.580678974924156,56.09632193422114,,Disposal,NONHW,125.3,
2026/02/13,Denmark,2010.0,4.0,Chemical industry,4(a),DK.EEA/7590.FACILITY,PALSGAARD A/S,Juelsminde          ,10.0226869274778,55.7491606971678,,Recovery,HW,8.39,
2026/02/13,Sweden,2021.0,9.0,Other activities,9(c),SE.CAED/10018280.Facility,Ballingslöv AB,BALLINGSLÖV,13.84336,56.21137,,Recovery,HW,174.0,
2026/02/13,Sweden,2023.0,1.0,Energy sector,1(c),SE.CAED/10018242.Facility,Åkerslund,ÄNGELHOLM,12.90188,56.24767,,Disposal,HW,2227.3,
2026/02/13,Sweden,2021.0,5.0,Waste and wastewater management,5(a),SE.CAED/10018466.Facility,Stena Recycling Cools,HALMSTAD,12.95146,56.63845,,Recovery,HW,56.0,
