PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,EPRTRAnnexIMainActivity,FacilityInspireId,facilityName,city,Longitude,Latitude,addressConfidentialityReason,Pollutant,transfers,confidentialityReason
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(d),DK.CAED/000106109.FACILITY,Affaldscenter Tandskov,Silkeborg,9.465064093174304,56.23058232845111,,Arsenic and compounds (as As),0.192,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(d),DK.CAED/000106109.FACILITY,Affaldscenter Tandskov,Silkeborg,9.465064093174304,56.23058232845111,,Nickel and compounds (as Ni),0.693,
2026/02/13,Denmark,2022,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000062358.FACILITY,"Royal Unibrew A/S, Faxe Bryggeri",Faxe,12.11498982188784,55.2599382559352,,Total nitrogen,55594.0,
2026/02/13,Denmark,2022,9.0,Other activities,9(c),DK.CAED/000107279.FACILITY,Envases,Odense C,10.367772634187803,55.4103199998339,,Nickel and compounds (as Ni),0.053,
2026/02/13,Denmark,2023,1.0,Energy sector,1(a),DK.CAED/000112739.FACILITY,Crossbridge Energy Fredericia A/S,Fredericia,9.7524233697535,55.5912278550192,,Arsenic and compounds (as As),3.0,
2026/02/13,Denmark,2023,1.0,Energy sector,1(c),DK.CAED/000082980.FACILITY,Verdo Produktion A/S,Randers NØ,10.04739991097117,56.45801425221483,,Arsenic and compounds (as As),0.0664,
2026/02/13,Denmark,2023,1.0,Energy sector,1(c),DK.CAED/000082980.FACILITY,Verdo Produktion A/S,Randers NØ,10.04739991097117,56.45801425221483,,Nickel and compounds (as Ni),0.118,
2026/02/13,Denmark,2023,2.0,Production and processing of metals,2(c)(iii),DK.CAED/000104476.FACILITY,DOT A/S Fasterholt,Brande,9.109704602675365,56.02181607275104,,Zinc and compounds (as Zn),99.3,
2026/02/13,Denmark,2023,4.0,Chemical industry,4(e),DK.CAED/000104838.FACILITY,Syntese A/S,Hvidovre,12.479041146895412,55.61134927290379,,Total nitrogen,1819.0,
2026/02/13,Denmark,2023,4.0,Chemical industry,4(e),DK.CAED/000106217.FACILITY,Novo Nordisk Pharmatech A/S ,Køge,12.194405388968748,55.49695145690151,,Total organic carbon(as total C or COD/3) (TOC),1201.5,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(b),DK.CAED/000105324.FACILITY,"Kredsløb, Affaldsenergi A/S",Aarhus N,10.157105017075976,56.22760187938795,,Lead and compounds (as Pb),1.8,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(b),DK.CAED/000105690.FACILITY,I/S Argo – Roskilde Kraftvarmeværk,Roskilde,12.121064458687345,55.6409004570574,,Cadmium and compounds (as Cd),0.0847,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(d),DK.CAED/000105673.FACILITY,Klintholm I/S,Hesselager,10.797981688537549,55.18354327536586,,Arsenic and compounds (as As),0.16,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(d),DK.CAED/000105673.FACILITY,Klintholm I/S,Hesselager,10.797981688537549,55.18354327536586,,Chromium and compounds (as Cr),0.61,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(d),DK.CAED/000106109.FACILITY,Affaldscenter Tandskov,Silkeborg,9.465064093174304,56.23058232845111,,Cadmium and compounds (as Cd),0.001,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(d),DK.CAED/000106109.FACILITY,Affaldscenter Tandskov,Silkeborg,9.465064093174304,56.23058232845111,,Lead and compounds (as Pb),0.0,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(d),DK.CAED/000106109.FACILITY,Affaldscenter Tandskov,Silkeborg,9.465064093174304,56.23058232845111,,Total organic carbon(as total C or COD/3) (TOC),14028.12,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(d),DK.CAED/000106215.FACILITY,Feltengård Losseplads,Hadsten,10.044083456423309,56.36013347221055,,Copper and compounds (as Cu),0.613,
2026/02/13,Denmark,2023,6.0,Paper and wood production and processing,6(b),DK.CAED/000106351.FACILITY,Sonoco Skjern ApS,Skjern,8.500012495185617,55.9354563327972,,Total organic carbon(as total C or COD/3) (TOC),486603.0,
2026/02/13,Denmark,2023,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000106366.FACILITY,AAK Denmark A/S,Aarhus C,10.213251446846336,56.14536640895758,,Nickel and compounds (as Ni),13.5,
2026/02/13,Denmark,2023,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000057522.FACILITY,Arla Foods Amba AKAFA,Svenstrup J,9.844796724961348,56.97439705986399,,Total organic carbon(as total C or COD/3) (TOC),40634.66667,
2026/02/13,Denmark,2023,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000061903.FACILITY,Arla Foods Amba Esbjerg Mejeri,Esbjerg Ø,8.473855296298131,55.48828351491343,,Total phosphorus,4960.0,
2026/02/13,Denmark,2023,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000095954.FACILITY,Arla Foods Amba Bislev Mejeri,Nibe,9.60993864476372,56.94164421098784,,Total organic carbon(as total C or COD/3) (TOC),74284.0,
2026/02/13,Denmark,2024,1.0,Energy sector,1(c),DK.CAED/000082980.FACILITY,Verdo Produktion A/S,Randers NØ,10.04739991097117,56.45801425221483,,Lead and compounds (as Pb),0.1209,
2026/02/13,Denmark,2024,1.0,Energy sector,1(c),DK.CAED/000082980.FACILITY,Verdo Produktion A/S,Randers NØ,10.04739991097117,56.45801425221483,,Total organic carbon(as total C or COD/3) (TOC),1618.0,
2026/02/13,Denmark,2024,2.0,Production and processing of metals,2(f),DK.CAED/000098004.FACILITY,MIDTJYDSK FORNIKLING OG FORCHROMNING A/S,Herning,8.932320708357624,56.12642054861472,,Zinc and compounds (as Zn),0.5,
2026/02/13,Denmark,2024,2.0,Production and processing of metals,2(f),DK.CAED/000106286.FACILITY,Pri-Dana Elektronik A/S,Hedensted,9.689376048457127,55.76188378857445,,Copper and compounds (as Cu),4.99,
2026/02/13,Denmark,2024,4.0,Chemical industry,4(e),DK.CAED/000105247.FACILITY,AGC BIOLOGICS A/S,Søborg,12.478373452338078,55.73507381939273,,Octylphenols and Octylphenol ethoxylates,1.44,
2026/02/13,Denmark,2024,4.0,Chemical industry,4(e),DK.CAED/000106129.FACILITY,ALK-ABELLO A/S,Hørsholm,12.486068743145555,55.87444406316153,,Chlorine and inorganic compounds (as HCl),8050.0,
2026/02/13,Denmark,2024,4.0,Chemical industry,4(e),DK.CAED/000106129.FACILITY,ALK-ABELLO A/S,Hørsholm,12.486068743145555,55.87444406316153,,Non-methane volatile organic compounds (NMVOC),283.0,
2026/02/13,Denmark,2024,4.0,Chemical industry,4(e),DK.CAED/000106227.FACILITY,Novo Nordisk A/S Kalundborg,Kalundborg,11.120720314030937,55.67076245284729,,Total nitrogen,0.0,
2026/02/13,Denmark,2024,4.0,Chemical industry,4(e),DK.CAED/000106228.FACILITY,Novo Nordisk A/S Bagsværd,Bagsværd,12.455185160613674,55.75455486519827,,Total phosphorus,0.0,
2026/02/13,Denmark,2024,5.0,Waste and wastewater management,5(d),DK.CAED/000104577.FACILITY,Miljøanlæg Ravnshøj,Frederikshavn,10.447359696919843,57.45071755373301,,Total nitrogen,26015.0,
2026/02/13,Denmark,2024,5.0,Waste and wastewater management,5(d),DK.CAED/000106215.FACILITY,Feltengård Losseplads,Hadsten,10.044083456423309,56.36013347221055,,Di-(2-ethyl hexyl) phthalate (DEHP),0.1809,
2026/02/13,Denmark,2024,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000106366.FACILITY,AAK Denmark A/S,Aarhus C,10.213251446846336,56.14536640895758,,Total phosphorus,5453.0,
2026/02/13,Denmark,2024,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000101004.FACILITY,Arla Foods Amba Taulov Mejeri,Fredericia,9.644718891387914,55.53611999660714,,Total phosphorus,32559.0,
2026/02/13,Denmark,2024,9.0,Other activities,9(c),DK.CAED/000085027.FACILITY,BALL BEVERAGE PACKAGING FREDERICIA A/S,Fredericia,9.732320517236149,55.59492267502205,,Copper and compounds (as Cu),1.705,
2026/02/13,Denmark,2024,9.0,Other activities,9(c),DK.CAED/000085027.FACILITY,BALL BEVERAGE PACKAGING FREDERICIA A/S,Fredericia,9.732320517236149,55.59492267502205,,Cyanides (as total CN),0.123,
2026/02/13,Denmark,2007,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106360.FACILITY,Danish Crown A/S - Sæby,Sæby,10.512725245811836,57.33122459751371,,Total nitrogen,156000.0,
2026/02/13,Denmark,2007,8.0,Animal and vegetable products from the food and beverage sector,8(b),DK.EEA/7011.FACILITY,TULIP FOOD COMPANY A/S,Esbjerg N           ,8.45085357038265,55.5269823822277,,Total organic carbon(as total C or COD/3) (TOC),140000.0,
2026/02/13,Denmark,2007,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000095954.FACILITY,Arla Foods Amba Bislev Mejeri,Nibe,9.60993864476372,56.94164421098784,,Total phosphorus,5400.0,
2026/02/13,Denmark,2008,,,,DK.CAED/000106452.FACILITY,Novozymes Bagsværd,Bagsværd,12.455850237989024,55.75345022785023,,Total organic carbon(as total C or COD/3) (TOC),76000.0,
2026/02/13,Denmark,2008,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106345.FACILITY,Danish Crown A/S - Herning,Herning,8.982234602012426,56.13338212441042,,Total nitrogen,89000.0,
2026/02/13,Denmark,2008,8.0,Animal and vegetable products from the food and beverage sector,8(b),DK.EEA/6742.FACILITY,Rynkeby Foods,Ringe,10.474460454625,55.2330435871302,,Total organic carbon(as total C or COD/3) (TOC),71300.0,
2026/02/13,Denmark,2008,8.0,Animal and vegetable products from the food and beverage sector,8(b),DK.EEA/6844.FACILITY,ROYAL UNIBREW A/S,Faxe,12.1152597003955,55.2595447602814,,Total organic carbon(as total C or COD/3) (TOC),772000.0,
2026/02/13,Denmark,2008,8.0,Animal and vegetable products from the food and beverage sector,8(b),DK.EEA/871.FACILITY,"Royal unibrew A/S, CERES BRYGGERIERNE",Århus C,10.1918044304535,56.1567934682375,,Total organic carbon(as total C or COD/3) (TOC),304000.0,
2026/02/13,Denmark,2008,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000095954.FACILITY,Arla Foods Amba Bislev Mejeri,Nibe,9.60993864476372,56.94164421098784,,Total organic carbon(as total C or COD/3) (TOC),62700.0,
2026/02/13,Denmark,2009,4.0,Chemical industry,4(e),DK.CAED/000106228.FACILITY,Novo Nordisk A/S Bagsværd,Bagsværd,12.455185160613674,55.75455486519827,,Total phosphorus,5230.0,
2026/02/13,Denmark,2009,5.0,Waste and wastewater management,5(d),DK.CAED/000106215.FACILITY,Feltengård Losseplads,Hadsten,10.044083456423309,56.36013347221055,,Di-(2-ethyl hexyl) phthalate (DEHP),1.2,
2026/02/13,Denmark,2009,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106355.FACILITY,Danish Crown A/S - Ringsted,Ringsted,11.798536535149484,55.42927762726208,,Total nitrogen,191000.0,
2026/02/13,Denmark,2010,4.0,Chemical industry,4(e),DK.CAED/000104838.FACILITY,Syntese A/S,Hvidovre,12.479041146895412,55.61134927290379,,Total organic carbon(as total C or COD/3) (TOC),133000.0,
2026/02/13,Denmark,2010,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000106366.FACILITY,AAK Denmark A/S,Aarhus C,10.213251446846336,56.14536640895758,,Total organic carbon(as total C or COD/3) (TOC),190000.0,
2026/02/13,Denmark,2011,,,,DK.CAED/000106452.FACILITY,Novozymes Bagsværd,Bagsværd,12.455850237989024,55.75345022785023,,Total organic carbon(as total C or COD/3) (TOC),59700.0,
2026/02/13,Denmark,2011,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000095954.FACILITY,Arla Foods Amba Bislev Mejeri,Nibe,9.60993864476372,56.94164421098784,,Total organic carbon(as total C or COD/3) (TOC),60000.0,
2026/02/13,Denmark,2011,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.EEA/415.FACILITY,Arla Foods Amba Holstebro Flødeost,Holstebro,8.62240201566713,56.3837658098391,,Total organic carbon(as total C or COD/3) (TOC),146000.0,
2026/02/13,Denmark,2012,4.0,Chemical industry,4(a),DK.EEA/8046.FACILITY,CHR HANSEN A/S,Gråsten             ,9.59311210001235,54.9091064426331,,Total organic carbon(as total C or COD/3) (TOC),68000.0,
2026/02/13,Denmark,2012,4.0,Chemical industry,4(e),DK.CAED/000106228.FACILITY,Novo Nordisk A/S Bagsværd,Bagsværd,12.455185160613674,55.75455486519827,,Total phosphorus,5690.0,
2026/02/13,Denmark,2012,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000061903.FACILITY,Arla Foods Amba Esbjerg Mejeri,Esbjerg Ø,8.473855296298131,55.48828351491343,,Total organic carbon(as total C or COD/3) (TOC),176000.0,
2026/02/13,Denmark,2012,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000101004.FACILITY,Arla Foods Amba Taulov Mejeri,Fredericia,9.644718891387914,55.53611999660714,,Total phosphorus,14000.0,
