PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,Pollutant,Releases
2026/02/13,Norway,2017,4.0,Chemical industry,"Benzo(g,h,i)perylene",22.9
2026/02/13,Sweden,2021,2.0,Production and processing of metals,Copper and compounds (as Cu),823.0
2026/02/13,Norway,2012,1.0,Energy sector,Particulate matter (PM10),68400.0
2026/02/13,Denmark,2008,8.0,Animal and vegetable products from the food and beverage sector,Sulphur oxides (SOX),1123000.0
2026/02/13,Norway,2009,1.0,Energy sector,Carbon dioxide (CO2),4854000000.0
2026/02/13,Sweden,2017,3.0,Mineral industry,Carbon dioxide (CO2) excluding biomass,2630000000.0
2026/02/13,Sweden,2009,6.0,Paper and wood production and processing,Zinc and compounds (as Zn),3295.0
2026/02/13,Sweden,2018,2.0,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),116000.0
2026/02/13,Norway,2008,3.0,Mineral industry,Carbon dioxide (CO2) excluding biomass,1215000000.0
2026/02/13,Norway,2010,2.0,Production and processing of metals,Particulate matter (PM10),2821400.0
2026/02/13,Norway,2011,3.0,Mineral industry,Mercury and compounds (as Hg),11.4
2026/02/13,Denmark,2009,1.0,Energy sector,Carbon dioxide (CO2),18545000000.0
2026/02/13,Norway,2017,1.0,Energy sector,Carbon dioxide (CO2) excluding biomass,4897000000.0
2026/02/13,Sweden,2019,2.0,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.00096
2026/02/13,Sweden,2014,4.0,Chemical industry,Nitrogen oxides (NOX),608000.0
2026/02/13,Norway,2008,4.0,Chemical industry,Nitrous oxide (N2O),3075000.0
2026/02/13,Sweden,2021,4.0,Chemical industry,Nitrous oxide (N2O),37300.0
2026/02/13,Sweden,2020,3.0,Mineral industry,Carbon dioxide (CO2),2381000000.0
2026/02/13,Norway,2009,3.0,Mineral industry,Sulphur oxides (SOX),694000.0
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,Copper and compounds (as Cu),19.16
2026/02/13,Sweden,2022,6.0,Paper and wood production and processing,Nitrogen oxides (NOX),13544000.0
2026/02/13,Sweden,2018,2.0,Production and processing of metals,Arsenic and compounds (as As),220.0
2026/02/13,Sweden,2010,7.0,Intensive livestock production and aquaculture,Ammonia (NH3),1552700.0
2026/02/13,Sweden,2013,4.0,Chemical industry,Nitrous oxide (N2O),181000.0
2026/02/13,Sweden,2024,3.0,Mineral industry,Nickel and compounds (as Ni),108.07
2026/02/13,Denmark,2016,5.0,Waste and wastewater management,Carbon dioxide (CO2),794000000.0
2026/02/13,Sweden,2018,2.0,Production and processing of metals,Carbon dioxide (CO2) excluding biomass,4429000000.0
2026/02/13,Sweden,2015,6.0,Paper and wood production and processing,Ammonia (NH3),1579600.0
2026/02/13,Norway,2014,2.0,Production and processing of metals,Fluoranthene,2925.66
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,Nickel and compounds (as Ni),1.985
2026/02/13,Norway,2012,6.0,Paper and wood production and processing,Carbon dioxide (CO2),577000000.0
2026/02/13,Sweden,2024,6.0,Paper and wood production and processing,Chlorine and inorganic compounds (as HCl),35000.0
2026/02/13,Sweden,2013,5.0,Waste and wastewater management,Nitrogen oxides (NOX),970000.0
2026/02/13,Norway,2017,2.0,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),200000.0
2026/02/13,Sweden,2010,3.0,Mineral industry,Particulate matter (PM10),54600.0
2026/02/13,Sweden,2023,2.0,Production and processing of metals,Nickel and compounds (as Ni),365.43
2026/02/13,Denmark,2019,2.0,Production and processing of metals,Copper and compounds (as Cu),0.24
2026/02/13,Norway,2011,4.0,Chemical industry,Phenols (as total C),11.2
2026/02/13,Norway,2011,4.0,Chemical industry,Nitrous oxide (N2O),1522000.0
2026/02/13,Norway,2015,4.0,Chemical industry,"Benzo(g,h,i)perylene",19.0
2026/02/13,Norway,2007,2.0,Production and processing of metals,Carbon dioxide (CO2),4411000000.0
2026/02/13,Denmark,2020,3.0,Mineral industry,Fluorine and inorganic compounds (as HF),17881.0
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,Mercury and compounds (as Hg),29.976
2026/02/13,Sweden,2007,2.0,Production and processing of metals,Hydro-fluorocarbons (HFCS),890.0
2026/02/13,Denmark,2017,1.0,Energy sector,Sulphur oxides (SOX),1309000.0
2026/02/13,Sweden,2020,6.0,Paper and wood production and processing,Zinc and compounds (as Zn),1940.0
2026/02/13,Denmark,2022,4.0,Chemical industry,Hydrochlorofluorocarbons (HCFCs),31.6
2026/02/13,Sweden,2018,2.0,Production and processing of metals,Chromium and compounds (as Cr),745.0
2026/02/13,Denmark,2024,4.0,Chemical industry,Carbon dioxide (CO2),50043452.0
2026/02/13,Denmark,2010,3.0,Mineral industry,Ammonia (NH3),311000.0
2026/02/13,Denmark,2011,1.0,Energy sector,Nitrous oxide (N2O),127100.0
2026/02/13,Norway,2015,3.0,Mineral industry,PCDD + PCDF (dioxins + furans) (as Teq),0.000103
2026/02/13,Norway,2015,1.0,Energy sector,Carbon dioxide (CO2) excluding biomass,4638000000.0
2026/02/13,Sweden,2012,6.0,Paper and wood production and processing,Hydro-fluorocarbons (HFCS),332.0
2026/02/13,Sweden,2021,6.0,Paper and wood production and processing,Nickel and compounds (as Ni),548.3000000000001
2026/02/13,Denmark,2024,1.0,Energy sector,Non-methane volatile organic compounds (NMVOC),1424143.809492
2026/02/13,Sweden,2020,5.0,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,1595650000.0
2026/02/13,Denmark,2020,4.0,Chemical industry,Dichloromethane (DCM),91.0
2026/02/13,Sweden,2016,5.0,Waste and wastewater management,Mercury and compounds (as Hg),49.3
2026/02/13,Sweden,2015,1.0,Energy sector,Particulate matter (PM10),58500.0
2026/02/13,Sweden,2020,3.0,Mineral industry,Zinc and compounds (as Zn),315.0
2026/02/13,Sweden,2021,5.0,Waste and wastewater management,Chlorofluorocarbons (CFCs),861.0
2026/02/13,Denmark,2009,4.0,Chemical industry,Nitrogen oxides (NOX),265000.0
2026/02/13,Sweden,2012,,,Ammonia (NH3),10300.0
2026/02/13,Denmark,2020,3.0,Mineral industry,Nitrogen oxides (NOX),3357850.0
2026/02/13,Sweden,2024,2.0,Production and processing of metals,Carbon dioxide (CO2),4650386535.0
2026/02/13,Sweden,2017,6.0,Paper and wood production and processing,Carbon monoxide (CO),21558000.0
2026/02/13,Denmark,2019,9.0,Other activities,Nitrogen oxides (NOX),14343.0
2026/02/13,Sweden,2024,4.0,Chemical industry,Particulate matter (PM10),50200.0
2026/02/13,Denmark,2018,5.0,Waste and wastewater management,Carbon dioxide (CO2),922143075.779
2026/02/13,Sweden,2008,6.0,Paper and wood production and processing,Hydro-fluorocarbons (HFCS),597.0
2026/02/13,Sweden,2023,5.0,Waste and wastewater management,Mercury and compounds (as Hg),24.0819
2026/02/13,Sweden,2022,2.0,Production and processing of metals,Cadmium and compounds (as Cd),60.0
2026/02/13,Norway,2016,2.0,Production and processing of metals,Lead and compounds (as Pb),763.0
2026/02/13,Sweden,2014,9.0,Other activities,Non-methane volatile organic compounds (NMVOC),334000.0
2026/02/13,Sweden,2022,3.0,Mineral industry,Copper and compounds (as Cu),135.0
2026/02/13,Denmark,2007,6.0,Paper and wood production and processing,Nitrogen oxides (NOX),286000.0
2026/02/13,Denmark,2009,5.0,Waste and wastewater management,Carbon dioxide (CO2),670000000.0
2026/02/13,Sweden,2020,6.0,Paper and wood production and processing,Nickel and compounds (as Ni),594.5
2026/02/13,Sweden,2017,2.0,Production and processing of metals,Mercury and compounds (as Hg),79.1
2026/02/13,Sweden,2007,4.0,Chemical industry,Vinyl chloride,25800.0
2026/02/13,Norway,2016,5.0,Waste and wastewater management,Nitrogen oxides (NOX),373000.0
2026/02/13,Sweden,2011,2.0,Production and processing of metals,Hydro-fluorocarbons (HFCS),619.0
2026/02/13,Denmark,2021,2.0,Production and processing of metals,Chromium and compounds (as Cr),0.984
2026/02/13,Norway,2016,3.0,Mineral industry,Chlorides (as total Cl),46.0
2026/02/13,Sweden,2024,1.0,Energy sector,PCDD + PCDF (dioxins + furans) (as Teq),0.006
2026/02/13,Sweden,2008,,,Methane (CH4),1200000.0
2026/02/13,Sweden,2009,5.0,Waste and wastewater management,Nitrous oxide (N2O),163400.0
2026/02/13,Norway,2010,2.0,Production and processing of metals,Cadmium and compounds (as Cd),44.2
2026/02/13,Sweden,2024,1.0,Energy sector,Carbon dioxide (CO2) excluding biomass,5005261295.0
2026/02/13,Denmark,2016,1.0,Energy sector,Nitrogen oxides (NOX),8230000.0
2026/02/13,Denmark,2019,1.0,Energy sector,Sulphur oxides (SOX),1797239.1
2026/02/13,Sweden,2024,3.0,Mineral industry,Chromium and compounds (as Cr),131.08
2026/02/13,Sweden,2023,1.0,Energy sector,Nitrous oxide (N2O),285409.0
2026/02/13,Denmark,2016,1.0,Energy sector,Carbon monoxide (CO),1310000.0
2026/02/13,Denmark,2022,2.0,Production and processing of metals,Fluorine and inorganic compounds (as HF),42.87
2026/02/13,Denmark,2020,2.0,Production and processing of metals,Particulate matter (PM10),5694.0
2026/02/13,Sweden,2012,1.0,Energy sector,PCDD + PCDF (dioxins + furans) (as Teq),0.000852
2026/02/13,Norway,2013,4.0,Chemical industry,Fluoranthene,16.5
2026/02/13,Sweden,2012,3.0,Mineral industry,Chlorine and inorganic compounds (as HCl),21000.0
2026/02/13,Sweden,2021,1.0,Energy sector,Nitrous oxide (N2O),86300.0
2026/02/13,Denmark,2018,6.0,Paper and wood production and processing,Cadmium and compounds (as Cd),14.0
2026/02/13,Norway,2011,2.0,Production and processing of metals,Mercury and compounds (as Hg),12.9
2026/02/13,Sweden,2016,6.0,Paper and wood production and processing,Particulate matter (PM10),2129700.0
2026/02/13,Sweden,2007,1.0,Energy sector,Carbon monoxide (CO),529000.0
2026/02/13,Denmark,2022,4.0,Chemical industry,Particulate matter (PM10),1406.7
2026/02/13,Denmark,2012,5.0,Waste and wastewater management,Nitrogen oxides (NOX),2513000.0
2026/02/13,Sweden,2010,3.0,Mineral industry,Carbon monoxide (CO),2260000.0
2026/02/13,Norway,2015,9.0,Other activities,Sulphur oxides (SOX),873000.0
2026/02/13,Sweden,2008,2.0,Production and processing of metals,Carbon monoxide (CO),19710000.0
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,Non-methane volatile organic compounds (NMVOC),5211.781599999999
2026/02/13,Sweden,2010,6.0,Paper and wood production and processing,PCDD + PCDF (dioxins + furans) (as Teq),0.0001
2026/02/13,Denmark,2018,1.0,Energy sector,Mercury and compounds (as Hg),40.18
2026/02/13,Denmark,2014,8.0,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),161000.0
2026/02/13,Sweden,2018,4.0,Chemical industry,Carbon dioxide (CO2),923000000.0
2026/02/13,Sweden,2015,1.0,Energy sector,Nitrous oxide (N2O),291600.0
2026/02/13,Sweden,2008,2.0,Production and processing of metals,Zinc and compounds (as Zn),19323.0
2026/02/13,Sweden,2013,1.0,Energy sector,Chlorine and inorganic compounds (as HCl),14700.0
2026/02/13,Sweden,2016,1.0,Energy sector,Sulphur oxides (SOX),1196000.0
2026/02/13,Denmark,2023,4.0,Chemical industry,Non-methane volatile organic compounds (NMVOC),534374.0
2026/02/13,Sweden,2009,6.0,Paper and wood production and processing,PCDD + PCDF (dioxins + furans) (as Teq),0.0001
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,Non-methane volatile organic compounds (NMVOC),268.1748
2026/02/13,Norway,2013,9.0,Other activities,Sulphur oxides (SOX),671000.0
2026/02/13,Denmark,2019,5.0,Waste and wastewater management,Polychlorinated biphenyls (PCBs),0.0179
2026/02/13,Norway,2015,4.0,Chemical industry,Copper and compounds (as Cu),158.0
2026/02/13,Denmark,2009,6.0,Paper and wood production and processing,Nitrogen oxides (NOX),239000.0
2026/02/13,Denmark,2012,1.0,Energy sector,Carbon monoxide (CO),1450000.0
2026/02/13,Norway,2013,1.0,Energy sector,Non-methane volatile organic compounds (NMVOC),14417000.0
2026/02/13,Sweden,2024,2.0,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.0
2026/02/13,Denmark,2019,1.0,Energy sector,Nitrogen oxides (NOX),6757312.101
2026/02/13,Sweden,2007,6.0,Paper and wood production and processing,PCDD + PCDF (dioxins + furans) (as Teq),0.0002
2026/02/13,Sweden,2024,4.0,Chemical industry,Benzene,14933.0
2026/02/13,Sweden,2021,6.0,Paper and wood production and processing,Copper and compounds (as Cu),113.0
2026/02/13,Sweden,2022,2.0,Production and processing of metals,Benzene,12910.0
2026/02/13,Sweden,2008,,,Nitrogen oxides (NOX),307000.0
2026/02/13,Norway,2016,5.0,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,317500000.0
2026/02/13,Norway,2017,4.0,Chemical industry,Non-methane volatile organic compounds (NMVOC),993000.0
2026/02/13,Denmark,2014,9.0,Other activities,Non-methane volatile organic compounds (NMVOC),105000.0
2026/02/13,Sweden,2023,2.0,Production and processing of metals,Perfluorocarbons (PFCs),4403.0
2026/02/13,Denmark,2007,5.0,Waste and wastewater management,Methane (CH4),15353000.0
2026/02/13,Denmark,2019,1.0,Energy sector,Carbon dioxide (CO2),5219475176.08
2026/02/13,Norway,2017,9.0,Other activities,Naphthalene,875.0
2026/02/13,Denmark,2018,1.0,Energy sector,Nickel and compounds (as Ni),6.45
2026/02/13,Sweden,2014,4.0,Chemical industry,"1,2-dichloroethane (DCE-1,2)",14200.0
2026/02/13,Denmark,2018,2.0,Production and processing of metals,Nickel and compounds (as Ni),0.43
2026/02/13,Norway,2015,1.0,Energy sector,Nickel and compounds (as Ni),105.0
2026/02/13,Sweden,2011,6.0,Paper and wood production and processing,Particulate matter (PM10),3092300.0
2026/02/13,Sweden,2008,4.0,Chemical industry,Benzene,7000.0
2026/02/13,Sweden,2020,5.0,Waste and wastewater management,Nickel and compounds (as Ni),56.0
2026/02/13,Sweden,2009,5.0,Waste and wastewater management,Zinc and compounds (as Zn),356.0
2026/02/13,Sweden,2018,2.0,Production and processing of metals,Ammonia (NH3),229000.0
2026/02/13,Denmark,2007,4.0,Chemical industry,Nitrogen oxides (NOX),286000.0
2026/02/13,Norway,2009,3.0,Mineral industry,Mercury and compounds (as Hg),21.5
2026/02/13,Norway,2017,9.0,Other activities,Nitrogen oxides (NOX),181000.0
2026/02/13,Denmark,2018,6.0,Paper and wood production and processing,Copper and compounds (as Cu),224.0
2026/02/13,Sweden,2015,1.0,Energy sector,Non-methane volatile organic compounds (NMVOC),8861000.0
2026/02/13,Sweden,2020,2.0,Production and processing of metals,Sulphur oxides (SOX),4712000.0
2026/02/13,Denmark,2024,3.0,Mineral industry,Carbon dioxide (CO2),1506079000.0
2026/02/13,Sweden,2009,5.0,Waste and wastewater management,Chlorofluorocarbons (CFCs),3717.2
2026/02/13,Denmark,2014,5.0,Waste and wastewater management,Nitrogen oxides (NOX),2322000.0
2026/02/13,Sweden,2018,4.0,Chemical industry,Non-methane volatile organic compounds (NMVOC),1512000.0
2026/02/13,Sweden,2014,2.0,Production and processing of metals,Benzene,4700.0
2026/02/13,Sweden,2017,5.0,Waste and wastewater management,Mercury and compounds (as Hg),13.4
2026/02/13,Norway,2012,5.0,Waste and wastewater management,Carbon dioxide (CO2),630000000.0
2026/02/13,Denmark,2014,3.0,Mineral industry,Mercury and compounds (as Hg),46.0
2026/02/13,Norway,2015,9.0,Other activities,Lead and compounds (as Pb),240.0
2026/02/13,Sweden,2010,3.0,Mineral industry,Chlorine and inorganic compounds (as HCl),13000.0
2026/02/13,Denmark,2008,3.0,Mineral industry,Fluorine and inorganic compounds (as HF),189390.0
2026/02/13,Sweden,2023,3.0,Mineral industry,Chromium and compounds (as Cr),169.94
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,Nickel and compounds (as Ni),2.911
2026/02/13,Sweden,2021,5.0,Waste and wastewater management,Methane (CH4),7560000.0
2026/02/13,Sweden,2018,1.0,Energy sector,Carbon dioxide (CO2),14948000000.0
2026/02/13,Sweden,2007,3.0,Mineral industry,Carbon dioxide (CO2) excluding biomass,1359100000.0
2026/02/13,Sweden,2023,2.0,Production and processing of metals,Carbon dioxide (CO2),4826526716.0
2026/02/13,Norway,2012,9.0,Other activities,"Benzo(g,h,i)perylene",2.0
2026/02/13,Norway,2010,3.0,Mineral industry,Methane (CH4),23738000.0
2026/02/13,Sweden,2016,6.0,Paper and wood production and processing,Carbon monoxide (CO),21006000.0
2026/02/13,Norway,2017,5.0,Waste and wastewater management,"Benzo(g,h,i)perylene",0.0043
2026/02/13,Denmark,2012,1.0,Energy sector,Mercury and compounds (as Hg),53.6
2026/02/13,Norway,2010,4.0,Chemical industry,Total nitrogen,31500.0
2026/02/13,Denmark,2020,3.0,Mineral industry,Chlorine and inorganic compounds (as HCl),71846.0
2026/02/13,Denmark,2020,,,Ammonia (NH3),102340.245
2026/02/13,Sweden,2013,2.0,Production and processing of metals,Carbon dioxide (CO2) excluding biomass,4517000000.0
2026/02/13,Denmark,2021,4.0,Chemical industry,Sulphur oxides (SOX),1102.0
2026/02/13,Norway,2013,3.0,Mineral industry,PCDD + PCDF (dioxins + furans) (as Teq),0.000392
2026/02/13,Sweden,2013,3.0,Mineral industry,Carbon monoxide (CO),4670000.0
2026/02/13,Sweden,2007,2.0,Production and processing of metals,Mercury and compounds (as Hg),139.4
2026/02/13,Denmark,2017,3.0,Mineral industry,Ammonia (NH3),321600.0
2026/02/13,Sweden,2018,5.0,Waste and wastewater management,Carbon dioxide (CO2),4170000000.0
2026/02/13,Sweden,2014,1.0,Energy sector,Carbon dioxide (CO2),14028000000.0
2026/02/13,Norway,2016,2.0,Production and processing of metals,Carbon dioxide (CO2),5078000000.0
2026/02/13,Sweden,2013,4.0,Chemical industry,Benzene,7500.0
2026/02/13,Sweden,2023,2.0,Production and processing of metals,Benzene,8682.0
2026/02/13,Denmark,2022,2.0,Production and processing of metals,Carbon dioxide (CO2),119265073.0
2026/02/13,Sweden,2023,6.0,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,483422263.56
2026/02/13,Norway,2017,4.0,Chemical industry,Sulphur oxides (SOX),815000.0
2026/02/13,Norway,2013,2.0,Production and processing of metals,Lead and compounds (as Pb),743.0
2026/02/13,Sweden,2013,3.0,Mineral industry,Copper and compounds (as Cu),102.0
2026/02/13,Norway,2014,4.0,Chemical industry,Phenols (as total C),17.9
2026/02/13,Sweden,2020,5.0,Waste and wastewater management,Mercury and compounds (as Hg),14.3
2026/02/13,Denmark,2019,1.0,Energy sector,Chlorine and inorganic compounds (as HCl),132710.0
2026/02/13,Sweden,2018,2.0,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.001174
2026/02/13,Sweden,2018,6.0,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,598136000.0
2026/02/13,Denmark,2017,1.0,Energy sector,Nitrogen oxides (NOX),8841000.0
2026/02/13,Sweden,2017,2.0,Production and processing of metals,Fluorine and inorganic compounds (as HF),100600.0
2026/02/13,Denmark,2019,5.0,Waste and wastewater management,Non-methane volatile organic compounds (NMVOC),242.8748
2026/02/13,Sweden,2016,4.0,Chemical industry,Carbon dioxide (CO2),806000000.0
2026/02/13,Sweden,2008,7.0,Intensive livestock production and aquaculture,Ammonia (NH3),732300.0
2026/02/13,Sweden,2016,2.0,Production and processing of metals,Lead and compounds (as Pb),3430.0
2026/02/13,Norway,2010,4.0,Chemical industry,Methane (CH4),581000.0
2026/02/13,Sweden,2024,1.0,Energy sector,Zinc and compounds (as Zn),494.0
