PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,Pollutant,Releases
2026/02/13,France,2022,1,Energy sector,Nitrogen oxides (NOX),26773000
2026/02/13,Romania,2022,3,Mineral industry,Carbon dioxide (CO2),5809000000
2026/02/13,Poland,2018,8,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),1006000
2026/02/13,Czechia,2012,4,Chemical industry,Ammonia (NH3),184100
2026/02/13,France,2014,8,Animal and vegetable products from the food and beverage sector,Hydro-fluorocarbons (HFCS),3438
2026/02/13,Poland,2011,1,Energy sector,Nitrous oxide (N2O),2918800
2026/02/13,Germany,2019,3,Mineral industry,Carbon dioxide (CO2) excluding biomass,6199000000
2026/02/13,France,2024,4,Chemical industry,Methane (CH4),549000
2026/02/13,Belgium,2021,3,Mineral industry,Sulphur oxides (SOX),6063000
2026/02/13,Germany,2023,2,Production and processing of metals,Sulphur oxides (SOX),30966000
2026/02/13,Switzerland,2015,5,Waste and wastewater management,Carbon dioxide (CO2),3834000000
2026/02/13,Slovenia,2013,5,Waste and wastewater management,Methane (CH4),11347000
2026/02/13,Italy,2023,1,Energy sector,Arsenic and compounds (as As),263.642
2026/02/13,Austria,2010,4,Chemical industry,Carbon dioxide (CO2),1879000000
2026/02/13,Norway,2012,4,Chemical industry,Fluorides (as total F),3870
2026/02/13,Poland,2008,9,Other activities,Hydro-fluorocarbons (HFCS),120
2026/02/13,Belgium,2008,7,Intensive livestock production and aquaculture,Ammonia (NH3),1977400
2026/02/13,Finland,2011,6,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),306000
2026/02/13,Germany,2015,1,Energy sector,Nitrous oxide (N2O),2664800
2026/02/13,Spain,2008,5,Waste and wastewater management,Chromium and compounds (as Cr),118
2026/02/13,France,2019,,,Methane (CH4),1387000
2026/02/13,France,2008,6,Paper and wood production and processing,Hydrochlorofluorocarbons (HCFCs),65
2026/02/13,Italy,2020,5,Waste and wastewater management,Nitrogen oxides (NOX),1073402.8
2026/02/13,United Kingdom,2016,3,Mineral industry,Sulphur oxides (SOX),16737000
2026/02/13,United Kingdom,2016,4,Chemical industry,Ammonia (NH3),1497900
2026/02/13,France,2019,2,Production and processing of metals,Nitrous oxide (N2O),46800
2026/02/13,Belgium,2010,2,Production and processing of metals,Nickel and compounds (as Ni),2032.1
2026/02/13,Norway,2010,3,Mineral industry,Total organic carbon(as total C or COD/3) (TOC),28300
2026/02/13,Germany,2011,1,Energy sector,Chromium and compounds (as Cr),1592
2026/02/13,Denmark,2020,4,Chemical industry,Hydrochlorofluorocarbons (HCFCs),38
2026/02/13,Estonia,2009,5,Waste and wastewater management,Methane (CH4),1477000
2026/02/13,Sweden,2024,2,Production and processing of metals,Fluorine and inorganic compounds (as HF),69484
2026/02/13,Czechia,2015,1,Energy sector,Non-methane volatile organic compounds (NMVOC),345000
2026/02/13,United Kingdom,2009,4,Chemical industry,Nickel and compounds (as Ni),2946
2026/02/13,United Kingdom,2016,2,Production and processing of metals,Methane (CH4),254000
2026/02/13,France,2018,3,Mineral industry,Particulate matter (PM10),131000
2026/02/13,Slovenia,2022,3,Mineral industry,Mercury and compounds (as Hg),33.9
2026/02/13,Finland,2018,2,Production and processing of metals,Arsenic and compounds (as As),333.3
2026/02/13,Hungary,2020,1,Energy sector,Non-methane volatile organic compounds (NMVOC),158000
2026/02/13,Netherlands,2007,7,Intensive livestock production and aquaculture,Ammonia (NH3),696700
2026/02/13,Estonia,2012,6,Paper and wood production and processing,Particulate matter (PM10),162000
2026/02/13,Sweden,2023,2,Production and processing of metals,Chromium and compounds (as Cr),906.19
2026/02/13,Poland,2024,5,Waste and wastewater management,Nitrogen oxides (NOX),663000
2026/02/13,Poland,2020,1,Energy sector,Fluorine and inorganic compounds (as HF),377970
2026/02/13,Sweden,2013,4,Chemical industry,Carbon dioxide (CO2) excluding biomass,782720000
2026/02/13,Portugal,2008,6,Paper and wood production and processing,Chlorine and inorganic compounds (as HCl),76400
2026/02/13,Belgium,2023,5,Waste and wastewater management,Mercury and compounds (as Hg),65.9
2026/02/13,France,2008,3,Mineral industry,Naphthalene,1355
2026/02/13,Romania,2020,9,Other activities,Non-methane volatile organic compounds (NMVOC),1412000
2026/02/13,Spain,2020,8,Animal and vegetable products from the food and beverage sector,Hydro-fluorocarbons (HFCS),1582
2026/02/13,Norway,2010,3,Mineral industry,Carbon monoxide (CO),2950000
2026/02/13,Spain,2014,1,Energy sector,PCDD + PCDF (dioxins + furans) (as Teq),0.000285
2026/02/13,Greece,2020,1,Energy sector,Hydrogen cyanide (HCN),51000
2026/02/13,Netherlands,2020,1,Energy sector,Ammonia (NH3),21900
2026/02/13,Belgium,2015,4,Chemical industry,Nickel and compounds (as Ni),126
2026/02/13,France,2009,6,Paper and wood production and processing,Copper and compounds (as Cu),142
2026/02/13,Netherlands,2018,1,Energy sector,Nitrous oxide (N2O),493300
2026/02/13,United Kingdom,2018,3,Mineral industry,Copper and compounds (as Cu),110
2026/02/13,Norway,2007,4,Chemical industry,Total nitrogen,29400
2026/02/13,Italy,2009,2,Production and processing of metals,Nitrogen oxides (NOX),12594000
2026/02/13,Belgium,2022,2,Production and processing of metals,Chlorine and inorganic compounds (as HCl),105400
2026/02/13,Finland,2012,2,Production and processing of metals,Copper and compounds (as Cu),639
2026/02/13,Ireland,2019,3,Mineral industry,Mercury and compounds (as Hg),68.06751
2026/02/13,France,2012,,,Hydrochlorofluorocarbons (HCFCs),1576
2026/02/13,Estonia,2017,1,Energy sector,Ammonia (NH3),197000
2026/02/13,United Kingdom,2008,5,Waste and wastewater management,Lead and compounds (as Pb),793
2026/02/13,Slovakia,2021,3,Mineral industry,Sulphur oxides (SOX),532000
2026/02/13,France,2011,5,Waste and wastewater management,Sulphur oxides (SOX),650000
2026/02/13,Ireland,2015,7,Intensive livestock production and aquaculture,Methane (CH4),6805000
2026/02/13,Czechia,2016,2,Production and processing of metals,Arsenic and compounds (as As),169.9
2026/02/13,Luxembourg,2007,2,Production and processing of metals,Cadmium and compounds (as Cd),12.8
2026/02/13,Poland,2011,4,Chemical industry,Nitrogen oxides (NOX),16788000
2026/02/13,Sweden,2008,5,Waste and wastewater management,Methane (CH4),15386000
2026/02/13,Luxembourg,2007,3,Mineral industry,Carbon monoxide (CO),7200000
2026/02/13,Netherlands,2020,1,Energy sector,Nickel and compounds (as Ni),397
2026/02/13,Spain,2022,5,Waste and wastewater management,Nickel and compounds (as Ni),319.8
2026/02/13,Italy,2019,1,Energy sector,Mercury and compounds (as Hg),96.37299999999999
2026/02/13,Netherlands,2012,3,Mineral industry,Lead and compounds (as Pb),431
2026/02/13,Greece,2011,5,Waste and wastewater management,Trichlorobenzenes (TCB),11.5
2026/02/13,Latvia,2013,7,Intensive livestock production and aquaculture,Fluorine and inorganic compounds (as HF),6600
2026/02/13,Netherlands,2021,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),390000
2026/02/13,Germany,2012,9,Other activities,Chlorofluorocarbons (CFCs),3.1
2026/02/13,Denmark,2023,6,Paper and wood production and processing,Nitrogen oxides (NOX),46480
2026/02/13,Portugal,2019,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),2078000
2026/02/13,Netherlands,2019,6,Paper and wood production and processing,Nitrous oxide (N2O),24600
2026/02/13,Sweden,2019,2,Production and processing of metals,Arsenic and compounds (as As),227
2026/02/13,Germany,2016,1,Energy sector,Hydrochlorofluorocarbons (HCFCs),38
2026/02/13,Czechia,2011,3,Mineral industry,Mercury and compounds (as Hg),183.7
2026/02/13,Belgium,2015,4,Chemical industry,Mercury and compounds (as Hg),146.7
2026/02/13,Italy,2010,5,Waste and wastewater management,Nitrous oxide (N2O),54300
2026/02/13,Poland,2007,4,Chemical industry,Fluorine and inorganic compounds (as HF),23350
2026/02/13,Switzerland,2018,5,Waste and wastewater management,Sulphur oxides (SOX),2273
2026/02/13,Switzerland,2015,1,Energy sector,Benzene,3100
2026/02/13,Denmark,2012,3,Mineral industry,Nitrogen oxides (NOX),1851000
2026/02/13,Portugal,2013,3,Mineral industry,Zinc and compounds (as Zn),971
2026/02/13,Spain,2011,1,Energy sector,Polychlorinated biphenyls (PCBs),6.52
2026/02/13,Spain,2016,5,Waste and wastewater management,Particulate matter (PM10),97700
2026/02/13,Poland,2016,7,Intensive livestock production and aquaculture,Nitrogen oxides (NOX),7480000
2026/02/13,Poland,2024,4,Chemical industry,Chlorine and inorganic compounds (as HCl),110400
2026/02/13,United Kingdom,2018,8,Animal and vegetable products from the food and beverage sector,Nitrous oxide (N2O),41000
2026/02/13,Hungary,2012,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),5106000
2026/02/13,Greece,2017,4,Chemical industry,Ammonia (NH3),29200
2026/02/13,Belgium,2013,2,Production and processing of metals,Arsenic and compounds (as As),392.90000000000003
2026/02/13,Sweden,2024,1,Energy sector,Hydro-fluorocarbons (HFCS),1000
2026/02/13,United Kingdom,2012,6,Paper and wood production and processing,Chromium and compounds (as Cr),303
2026/02/13,Slovakia,2022,6,Paper and wood production and processing,Carbon monoxide (CO),1140000
2026/02/13,Bulgaria,2007,4,Chemical industry,Ammonia (NH3),1764000
2026/02/13,France,2017,6,Paper and wood production and processing,Polycyclic aromatic hydrocarbons (PAHs),172
2026/02/13,Poland,2012,4,Chemical industry,Ammonia (NH3),4771000
2026/02/13,Czechia,2011,3,Mineral industry,Nickel and compounds (as Ni),226
2026/02/13,Italy,2008,8,Animal and vegetable products from the food and beverage sector,Particulate matter (PM10),56900
2026/02/13,Lithuania,2012,5,Waste and wastewater management,Methane (CH4),3721000
2026/02/13,France,2007,5,Waste and wastewater management,Chlorine and inorganic compounds (as HCl),11700
2026/02/13,Austria,2011,3,Mineral industry,Nitrogen oxides (NOX),3536000
2026/02/13,Poland,2015,9,Other activities,Methane (CH4),101000
2026/02/13,Switzerland,2009,5,Waste and wastewater management,Trichlorobenzenes (TCB),18
2026/02/13,Croatia,2017,4,Chemical industry,Sulphur oxides (SOX),174000
2026/02/13,Netherlands,2022,,,Hydro-fluorocarbons (HFCS),695
2026/02/13,Italy,2015,6,Paper and wood production and processing,Chlorine and inorganic compounds (as HCl),332000
2026/02/13,Finland,2012,2,Production and processing of metals,Carbon monoxide (CO),1400000
2026/02/13,Netherlands,2008,4,Chemical industry,Copper and compounds (as Cu),1010
2026/02/13,Poland,2012,4,Chemical industry,Fluorine and inorganic compounds (as HF),7060
2026/02/13,Hungary,2008,4,Chemical industry,Hydrogen cyanide (HCN),3250
2026/02/13,Romania,2014,4,Chemical industry,Nitrogen oxides (NOX),4011000
2026/02/13,Portugal,2010,6,Paper and wood production and processing,Carbon dioxide (CO2),5367000000
2026/02/13,Czechia,2012,6,Paper and wood production and processing,Fluorine and inorganic compounds (as HF),5820
2026/02/13,Ireland,2010,3,Mineral industry,Nitrogen oxides (NOX),4709000
2026/02/13,France,2024,5,Waste and wastewater management,Benzene,6500
2026/02/13,Belgium,2014,2,Production and processing of metals,Zinc and compounds (as Zn),31815
2026/02/13,Germany,2016,1,Energy sector,Fluorine and inorganic compounds (as HF),394580
2026/02/13,Hungary,2009,2,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.012818000000000001
2026/02/13,Italy,2020,1,Energy sector,Non-methane volatile organic compounds (NMVOC),2924220.6000000006
2026/02/13,France,2011,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),6377000
2026/02/13,Ireland,2013,3,Mineral industry,Nitrogen oxides (NOX),5470000
2026/02/13,France,2024,2,Production and processing of metals,Carbon monoxide (CO),137679000
2026/02/13,France,2010,1,Energy sector,Sulphur oxides (SOX),146807000
2026/02/13,Germany,2014,3,Mineral industry,Mercury and compounds (as Hg),686.9
2026/02/13,Netherlands,2020,4,Chemical industry,Hydro-fluorocarbons (HFCS),16397
2026/02/13,Italy,2013,5,Waste and wastewater management,Copper and compounds (as Cu),471
2026/02/13,Poland,2019,3,Mineral industry,Anthracene,185
2026/02/13,United Kingdom,2017,5,Waste and wastewater management,Nitrous oxide (N2O),579700
2026/02/13,Germany,2007,3,Mineral industry,Chlorine and inorganic compounds (as HCl),236700
2026/02/13,Poland,2015,1,Energy sector,Sulphur oxides (SOX),282109000
2026/02/13,Belgium,2011,6,Paper and wood production and processing,Chlorine and inorganic compounds (as HCl),13100
2026/02/13,Italy,2011,5,Waste and wastewater management,Carbon dioxide (CO2),3272000000
2026/02/13,Germany,2016,9,Other activities,Non-methane volatile organic compounds (NMVOC),15164000
2026/02/13,United Kingdom,2019,1,Energy sector,Arsenic and compounds (as As),108.4
2026/02/13,Italy,2007,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),12362000
2026/02/13,Romania,2011,3,Mineral industry,Non-methane volatile organic compounds (NMVOC),288000
2026/02/13,Poland,2022,8,Animal and vegetable products from the food and beverage sector,Hydro-fluorocarbons (HFCS),12629
2026/02/13,Czechia,2020,1,Energy sector,Nitrogen oxides (NOX),30413763.484180003
2026/02/13,Hungary,2023,6,Paper and wood production and processing,Nitrogen oxides (NOX),509000
2026/02/13,Netherlands,2014,2,Production and processing of metals,Arsenic and compounds (as As),435
2026/02/13,Romania,2009,4,Chemical industry,Ammonia (NH3),5312100
2026/02/13,Italy,2007,2,Production and processing of metals,Perfluorocarbons (PFCs),29460
2026/02/13,Slovenia,2013,2,Production and processing of metals,Perfluorocarbons (PFCs),1470
2026/02/13,Italy,2008,1,Energy sector,Nickel and compounds (as Ni),18322.1
2026/02/13,Netherlands,2014,4,Chemical industry,Carbon dioxide (CO2) excluding biomass,12865000000
2026/02/13,Netherlands,2009,5,Waste and wastewater management,Methane (CH4),32474000
2026/02/13,Finland,2007,9,Other activities,Non-methane volatile organic compounds (NMVOC),2161000
2026/02/13,Spain,2011,9,Other activities,Naphthalene,1696
2026/02/13,Poland,2007,4,Chemical industry,Hydrochlorofluorocarbons (HCFCs),43703.8
2026/02/13,Czechia,2010,,,Ammonia (NH3),99000
2026/02/13,Norway,2013,2,Production and processing of metals,Carbon dioxide (CO2) excluding biomass,4281000000
2026/02/13,Netherlands,2016,4,Chemical industry,Hydro-fluorocarbons (HFCS),16201
2026/02/13,Denmark,2019,4,Chemical industry,Sulphur oxides (SOX),1752.6
2026/02/13,Germany,2010,5,Waste and wastewater management,Arsenic and compounds (as As),75.3
2026/02/13,Czechia,2010,4,Chemical industry,Sulphur oxides (SOX),12563000
2026/02/13,Sweden,2021,1,Energy sector,Ammonia (NH3),11800
2026/02/13,Poland,2010,5,Waste and wastewater management,Ammonia (NH3),304500
2026/02/13,France,2007,,,Sulphur oxides (SOX),11809000
2026/02/13,Poland,2010,5,Waste and wastewater management,Nickel and compounds (as Ni),123
2026/02/13,Lithuania,2009,1,Energy sector,Benzene,40500
2026/02/13,Austria,2008,2,Production and processing of metals,Chlorine and inorganic compounds (as HCl),40100
2026/02/13,Sweden,2024,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),1023536
2026/02/13,Spain,2019,4,Chemical industry,Ammonia (NH3),1002500
2026/02/13,Denmark,2020,6,Paper and wood production and processing,Carbon dioxide (CO2),34911000
2026/02/13,France,2009,2,Production and processing of metals,Chlorine and inorganic compounds (as HCl),29100
2026/02/13,Netherlands,2016,8,Animal and vegetable products from the food and beverage sector,Ammonia (NH3),198100
2026/02/13,Spain,2024,1,Energy sector,Benzene,21930
2026/02/13,Poland,2014,1,Energy sector,Non-methane volatile organic compounds (NMVOC),268000
2026/02/13,Czechia,2007,4,Chemical industry,Nitrogen oxides (NOX),9673000
2026/02/13,Italy,2014,9,Other activities,Arsenic and compounds (as As),22
2026/02/13,Netherlands,2008,2,Production and processing of metals,Nitrogen oxides (NOX),6403000
2026/02/13,Germany,2017,5,Waste and wastewater management,Chlorofluorocarbons (CFCs),109.89999999999999
2026/02/13,Belgium,2015,4,Chemical industry,Ammonia (NH3),1013300
2026/02/13,Belgium,2015,9,Other activities,Hydro-fluorocarbons (HFCS),2536
2026/02/13,France,2023,9,Other activities,Nitrogen oxides (NOX),164000
2026/02/13,Belgium,2016,7,Intensive livestock production and aquaculture,Ammonia (NH3),864600
2026/02/13,Finland,2019,2,Production and processing of metals,Nitrogen oxides (NOX),3287000
2026/02/13,France,2013,4,Chemical industry,Dichloromethane (DCM),194760
2026/02/13,Poland,2023,4,Chemical industry,Particulate matter (PM10),1025800
2026/02/13,Poland,2017,4,Chemical industry,"1,2-dichloroethane (DCE-1,2)",5250
2026/02/13,Belgium,2015,1,Energy sector,Non-methane volatile organic compounds (NMVOC),3332000
2026/02/13,Poland,2023,1,Energy sector,Zinc and compounds (as Zn),76904
2026/02/13,Bulgaria,2021,3,Mineral industry,Carbon dioxide (CO2),2069332944
